ID,Office_PIN,Applicant_Gender,Applicant_Marital_Status,Applicant_Occupation,Applicant_Qualification,Manager_Joining_Designation,Manager_Current_Designation,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Business_Sourced,Applicant_Age,Manager_Age,Manager_Tenure,Application_Receipt_Month,Application_Receipt_Year,City_Name,Country_Name
FIN1004949,201301,F,M,Salaried,Class XII,2.0,2.0,Probation,M,8.0,1.0,98371.0,5.0,0,33.0,33.0,4.0,11,2007,Uttar Pradesh,India
FIN1004950,281001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,193461.0,9.0,0,20.0,32.0,36.0,11,2007,Uttar Pradesh,India
FIN1004951,390020,M,M,Business,Class XII,3.0,3.0,Confirmation,M,2.0,1.0,251000.0,4.0,0,40.0,39.0,17.0,11,2007,Центральный федеральный округ,Россия
FIN1004952,700016,M,M,Salaried,Class XII,,,,,,,,,0,25.0,,,11,2007,West Bengal,India
FIN1004953,781005,F,M,Salaried,Class XII,2.0,4.0,Confirmation,F,0.0,1.0,234670.0,12.0,0,43.0,44.0,62.0,11,2007,Assam,India
FIN1004954,202001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,1.0,2.0,120555.0,4.0,0,30.0,46.0,16.0,11,2007,基隆市,臺灣
FIN1004955,201001,M,S,Business,Class XII,1.0,3.0,Confirmation,M,2.0,0.0,130082.0,8.0,0,20.0,32.0,41.0,11,2007,Uttar Pradesh,India
FIN1004956,171006,F,M,Salaried,Class XII,2.0,2.0,Confirmation,M,4.0,3.0,235000.0,7.0,0,27.0,40.0,5.0,11,2007,Himachal Pradesh,India
FIN1004957,274001,M,M,Business,Class XII,1.0,1.0,Confirmation,M,4.0,5.0,140192.0,7.0,0,33.0,26.0,4.0,11,2007,Uttar Pradesh,India
FIN1004958,230001,M,M,Business,Class XII,1.0,4.0,Confirmation,M,4.0,0.0,454900.0,24.0,0,34.0,36.0,52.0,11,2007,Гродненская область,Беларусь
FIN1004959,230001,M,M,Salaried,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,45.0,35.0,1.0,11,2007,Гродненская область,Беларусь
FIN1004960,851101,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,7.0,5.0,135750.0,9.0,0,38.0,36.0,5.0,11,2007,Bihar,India
FIN1004961,277001,M,M,Business,Class XII,1.0,2.0,Confirmation,M,3.0,1.0,250696.0,16.0,0,27.0,36.0,50.0,11,2007,Uttar Pradesh,India
FIN1004962,390020,M,M,Business,Class XII,1.0,1.0,Confirmation,M,5.0,1.0,399316.0,13.0,0,36.0,41.0,13.0,11,2007,Центральный федеральный округ,Россия
FIN1004963,492001,M,M,Salaried,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,28.0,24.0,1.0,11,2007,Chhattisgarh,India
FIN1004964,122002,M,S,Salaried,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,24.0,31.0,1.0,11,2007,Haryana,India
FIN1004965,476001,M,M,Business,Class XII,2.0,2.0,Probation,M,1.0,3.0,83062.0,2.0,0,34.0,31.0,5.0,11,2007,Madhya Pradesh,India
FIN1004966,221010,M,M,Salaried,Class XII,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,0,35.0,28.0,1.0,11,2007,Uttar Pradesh,India
FIN1004967,474008,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,4.0,1.0,94533.0,7.0,0,30.0,36.0,17.0,11,2007,Madhya Pradesh,India
FIN1004968,695014,M,M,Salaried,Class XII,1.0,1.0,Probation,F,3.0,0.0,0.0,0.0,0,68.0,31.0,2.0,11,2007,Kerala,India
FIN1004969,305001,M,S,Salaried,Class XII,2.0,2.0,Probation,M,7.0,4.0,0.0,0.0,0,32.0,31.0,3.0,11,2007,Rajasthan,India
FIN1004970,305001,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,3.0,0.0,37367.0,4.0,0,25.0,32.0,18.0,11,2007,Rajasthan,India
FIN1004971,202001,M,M,Business,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,21.0,30.0,1.0,11,2007,基隆市,臺灣
FIN1004972,281001,M,M,Salaried,Class XII,2.0,3.0,Confirmation,M,1.0,0.0,161776.0,11.0,0,35.0,31.0,33.0,11,2007,Uttar Pradesh,India
FIN1004973,462003,M,M,Business,Class XII,3.0,3.0,Probation,M,5.0,1.0,0.0,0.0,0,31.0,40.0,2.0,11,2007,Madhya Pradesh,India
FIN1004974,211001,M,M,Business,Class XII,1.0,3.0,Confirmation,M,2.0,0.0,166134.0,7.0,0,21.0,36.0,17.0,11,2007,Uttar Pradesh,India
FIN1004975,208001,M,S,Salaried,Class XII,2.0,2.0,Probation,M,5.0,0.0,0.0,0.0,0,19.0,30.0,1.0,11,2007,Uttar Pradesh,India
FIN1004976,411006,M,S,Salaried,Class XII,3.0,3.0,Probation,M,6.0,1.0,0.0,0.0,0,23.0,32.0,2.0,11,2007,Maharashtra,India
FIN1004977,180012,M,M,Business,Class XII,2.0,3.0,Confirmation,M,0.0,0.0,760557.0,18.0,0,42.0,37.0,13.0,11,2007,Jammu and Kashmir,India
FIN1004978,452003,F,M,Salaried,Class XII,4.0,4.0,Probation,M,9.0,4.0,30000.0,1.0,0,44.0,41.0,3.0,11,2007,Madhya Pradesh,India
FIN1004979,462003,M,S,Salaried,Class XII,4.0,4.0,Probation,M,10.0,4.0,70000.0,3.0,0,21.0,42.0,4.0,11,2007,Madhya Pradesh,India
FIN1004980,462003,M,S,Business,Class XII,3.0,3.0,Probation,M,5.0,1.0,0.0,0.0,0,25.0,40.0,2.0,11,2007,Madhya Pradesh,India
FIN1004981,302001,M,M,Business,Class XII,1.0,1.0,Probation,M,4.0,4.0,0.0,0.0,0,22.0,22.0,5.0,11,2007,Rajasthan,India
FIN1004982,400705,F,M,Salaried,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,26.0,33.0,1.0,11,2007,Maharashtra,India
FIN1004983,560001,M,S,Salaried,Class XII,1.0,4.0,Probation,M,3.0,2.0,100000.0,2.0,1,32.0,36.0,5.0,11,2007,Karnataka,India
FIN1004984,400705,M,M,Salaried,Class XII,2.0,4.0,Confirmation,M,3.0,2.0,260424.0,8.0,1,49.0,35.0,14.0,11,2007,Maharashtra,India
FIN1004985,751009,M,M,Others,Class XII,3.0,3.0,Probation,M,4.0,1.0,232317.0,4.0,1,31.0,35.0,3.0,11,2007,Odisha,India
FIN1004986,400075,M,M,Others,Class XII,2.0,3.0,Confirmation,M,6.0,0.0,189044.0,11.0,0,38.0,32.0,54.0,11,2007,Maharashtra,India
FIN1004987,224122,M,M,Business,Class XII,1.0,3.0,Confirmation,M,4.0,0.0,174098.0,11.0,0,29.0,36.0,49.0,11,2007,Uttar Pradesh,India
FIN1004988,560001,M,S,Salaried,Class XII,2.0,4.0,Confirmation,M,1.0,4.0,224395.0,5.0,1,30.0,32.0,7.0,11,2007,Karnataka,India
FIN1004989,600017,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,1.0,0.0,50208.0,2.0,1,49.0,39.0,36.0,11,2007,Tamil Nadu,India
FIN1004990,110005,M,M,Business,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,39.0,35.0,1.0,11,2007,Delhi,India
FIN1004991,390020,M,M,Others,Class XII,2.0,4.0,Confirmation,M,1.0,0.0,200000.0,2.0,1,43.0,44.0,52.0,11,2007,Центральный федеральный округ,Россия
FIN1004992,400075,M,M,Others,Class XII,2.0,5.0,Confirmation,M,2.0,0.0,714053.0,18.0,1,62.0,34.0,79.0,11,2007,Maharashtra,India
FIN1004993,834001,M,M,Others,Class XII,1.0,2.0,Confirmation,M,4.0,4.0,294212.0,9.0,0,37.0,41.0,50.0,11,2007,Jharkhand,India
FIN1004994,444601,M,M,Others,Class XII,1.0,2.0,Confirmation,M,3.0,0.0,113684.0,6.0,1,34.0,46.0,22.0,11,2007,Maharashtra,India
FIN1004995,302001,M,M,Salaried,Class XII,1.0,1.0,Probation,M,4.0,4.0,20000.0,1.0,0,32.0,36.0,5.0,11,2007,Rajasthan,India
FIN1004996,691008,F,S,Others,Class XII,3.0,3.0,Probation,M,0.0,0.0,20000.0,1.0,1,22.0,36.0,4.0,11,2007,Kerala,India
FIN1004997,226001,F,S,Salaried,Class XII,2.0,2.0,Confirmation,M,0.0,0.0,200251.0,12.0,0,27.0,33.0,18.0,11,2007,Uttar Pradesh,India
FIN1004998,713216,M,M,Others,Class XII,2.0,4.0,Confirmation,M,3.0,2.0,558081.0,12.0,1,29.0,47.0,63.0,11,2007,West Bengal,India
FIN1004999,171006,M,S,Student,Class XII,3.0,3.0,Probation,M,2.0,1.0,155364.0,8.0,1,19.0,30.0,4.0,11,2007,Himachal Pradesh,India
FIN1005000,224001,M,M,Business,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,61.0,33.0,1.0,11,2007,Брестская область,Беларусь
FIN1005001,753012,F,S,Others,Graduate,2.0,2.0,Confirmation,M,5.0,1.0,351995.0,18.0,1,27.0,40.0,11.0,11,2007,Odisha,India
FIN1005002,560001,F,S,Salaried,Class XII,3.0,3.0,Confirmation,M,6.0,4.0,613167.0,12.0,1,22.0,31.0,7.0,11,2007,Karnataka,India
FIN1005003,208001,F,M,Others,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,28.0,26.0,0.0,11,2007,Uttar Pradesh,India
FIN1005004,284001,F,M,Business,Class XII,1.0,1.0,Confirmation,M,1.0,0.0,60389.0,4.0,0,47.0,37.0,42.0,11,2007,Uttar Pradesh,India
FIN1005005,462003,M,M,Others,Class XII,2.0,2.0,Confirmation,M,1.0,0.0,225710.0,10.0,1,27.0,27.0,16.0,11,2007,Madhya Pradesh,India
FIN1005006,302001,M,S,Salaried,Graduate,2.0,2.0,Probation,M,4.0,9.0,429886.0,17.0,1,20.0,31.0,4.0,11,2007,Rajasthan,India
FIN1005007,224001,F,M,Salaried,Graduate,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,1,39.0,33.0,1.0,11,2007,Брестская область,Беларусь
FIN1005008,695014,M,M,Salaried,Class XII,1.0,5.0,Confirmation,F,2.0,3.0,770000.0,8.0,1,63.0,38.0,76.0,11,2007,Kerala,India
FIN1005009,211001,F,M,Salaried,Class XII,1.0,3.0,Confirmation,M,5.0,1.0,327959.0,16.0,1,27.0,33.0,63.0,11,2007,Uttar Pradesh,India
FIN1005010,122002,M,M,Business,Class XII,3.0,3.0,Probation,F,1.0,0.0,0.0,0.0,1,27.0,35.0,1.0,11,2007,Haryana,India
FIN1005011,110005,F,M,Salaried,Class XII,3.0,3.0,Probation,F,1.0,0.0,0.0,0.0,0,22.0,28.0,3.0,11,2007,Delhi,India
FIN1005012,202001,M,M,Business,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,29.0,34.0,1.0,11,2007,基隆市,臺灣
FIN1005013,691008,M,M,Salaried,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,37.0,35.0,1.0,11,2007,Kerala,India
FIN1005014,208001,F,M,Salaried,Class XII,2.0,2.0,Probation,M,5.0,0.0,0.0,0.0,0,23.0,30.0,1.0,11,2007,Uttar Pradesh,India
FIN1005015,834001,M,S,Others,Class XII,1.0,2.0,Confirmation,M,3.0,2.0,205115.0,6.0,1,44.0,34.0,60.0,11,2007,Jharkhand,India
FIN1005016,226001,M,M,Others,Class XII,2.0,4.0,Confirmation,M,2.0,0.0,127276.0,6.0,1,29.0,35.0,67.0,11,2007,Uttar Pradesh,India
FIN1005017,400705,M,S,Salaried,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,1,28.0,33.0,1.0,11,2007,Maharashtra,India
FIN1005018,824101,M,S,Others,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,1,48.0,31.0,1.0,11,2007,Bihar,India
FIN1005019,211001,M,S,Salaried,Class XII,,,,,,,,,0,39.0,,,11,2007,Uttar Pradesh,India
FIN1005020,110005,M,S,Salaried,Class XII,3.0,3.0,Probation,F,0.0,0.0,0.0,0.0,1,63.0,35.0,1.0,11,2007,Delhi,India
FIN1005021,390020,M,S,Salaried,Class XII,1.0,1.0,Confirmation,M,5.0,2.0,123501.0,3.0,1,25.0,25.0,14.0,11,2007,Центральный федеральный округ,Россия
FIN1005022,211001,M,S,Student,Class XII,1.0,2.0,Confirmation,M,3.0,1.0,117618.0,10.0,0,22.0,52.0,17.0,11,2007,Uttar Pradesh,India
FIN1005023,211001,M,M,Business,Class XII,1.0,3.0,Confirmation,M,2.0,0.0,166134.0,7.0,0,25.0,36.0,17.0,11,2007,Uttar Pradesh,India
FIN1005024,422005,M,M,Business,Class XII,4.0,4.0,Probation,M,4.0,3.0,80635.0,4.0,0,29.0,38.0,4.0,11,2007,Maharashtra,India
FIN1005025,277001,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,3.0,2.0,195244.0,8.0,0,25.0,29.0,39.0,11,2007,Uttar Pradesh,India
FIN1005026,713303,M,S,Business,Class XII,1.0,3.0,Confirmation,M,1.0,0.0,409386.0,8.0,0,24.0,38.0,65.0,11,2007,Unknown,Unknown
FIN1005027,323001,M,S,Salaried,Class XII,1.0,1.0,Probation,M,3.0,2.0,82852.0,6.0,0,25.0,33.0,5.0,11,2007,Rajasthan,India
FIN1005028,281001,M,M,Salaried,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,39.0,32.0,1.0,11,2007,Uttar Pradesh,India
FIN1005029,274001,M,M,Salaried,Class XII,1.0,3.0,Confirmation,M,1.0,0.0,177293.0,11.0,0,30.0,36.0,43.0,11,2007,Uttar Pradesh,India
FIN1005030,802301,M,M,Salaried,Class XII,1.0,2.0,Confirmation,M,3.0,1.0,166476.0,11.0,0,38.0,45.0,52.0,11,2007,高雄市,臺灣
FIN1005031,201301,M,S,Others,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,0,33.0,31.0,0.0,11,2007,Uttar Pradesh,India
FIN1005032,201010,M,M,Others,Class XII,2.0,2.0,Confirmation,F,3.0,2.0,182349.0,10.0,0,29.0,36.0,5.0,11,2007,Uttar Pradesh,India
FIN1005033,800001,F,S,Salaried,Class XII,0.0,1.0,Confirmation,M,1.0,0.0,0.0,0.0,0,24.0,31.0,11.0,11,2007,Galați,România
FIN1005034,800001,M,M,Business,Class XII,2.0,3.0,Confirmation,M,0.0,0.0,255117.0,8.0,0,49.0,35.0,72.0,11,2007,Galați,România
FIN1005035,110005,M,S,Salaried,Class XII,1.0,4.0,Confirmation,M,0.0,0.0,-265289.0,1.0,0,25.0,24.0,29.0,11,2007,Delhi,India
FIN1005036,444601,F,S,Others,Class XII,1.0,2.0,Confirmation,M,3.0,0.0,210917.0,10.0,0,25.0,35.0,49.0,11,2007,Maharashtra,India
FIN1005037,452003,F,S,Others,Class XII,1.0,1.0,Probation,M,5.0,1.0,0.0,0.0,0,22.0,31.0,3.0,11,2007,Madhya Pradesh,India
FIN1005038,305001,M,M,Others,Class XII,2.0,2.0,Confirmation,M,3.0,0.0,37367.0,4.0,0,34.0,32.0,18.0,11,2007,Rajasthan,India
FIN1005039,209625,M,M,Salaried,Graduate,1.0,2.0,Confirmation,M,0.0,0.0,199086.0,11.0,0,41.0,42.0,42.0,11,2007,Uttar Pradesh,India
FIN1005040,474008,M,M,Others,Class XII,1.0,3.0,Confirmation,M,3.0,1.0,138015.0,5.0,0,36.0,23.0,22.0,11,2007,Madhya Pradesh,India
FIN1005041,209625,M,M,Business,Class XII,1.0,3.0,Confirmation,M,1.0,1.0,175273.0,9.0,0,35.0,40.0,42.0,11,2007,Uttar Pradesh,India
FIN1005042,462003,M,M,Others,Class XII,2.0,2.0,Confirmation,M,1.0,0.0,225710.0,10.0,0,36.0,27.0,16.0,11,2007,Madhya Pradesh,India
FIN1005043,208001,M,S,Others,Class XII,2.0,2.0,Probation,M,3.0,0.0,0.0,0.0,0,27.0,31.0,1.0,11,2007,Uttar Pradesh,India
FIN1005044,208001,M,M,Others,Class XII,1.0,1.0,Confirmation,M,1.0,1.0,177204.0,8.0,0,29.0,40.0,17.0,11,2007,Uttar Pradesh,India
FIN1005045,753012,M,M,Others,Class XII,2.0,2.0,Confirmation,M,5.0,1.0,351995.0,18.0,0,46.0,40.0,11.0,11,2007,Odisha,India
FIN1005046,180012,M,M,Others,Class XII,1.0,1.0,Probation,M,3.0,0.0,71000.0,3.0,0,38.0,27.0,4.0,11,2007,Jammu and Kashmir,India
FIN1005047,452003,M,M,Others,Class XII,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,0,37.0,30.0,2.0,11,2007,Madhya Pradesh,India
FIN1005048,271201,M,M,Salaried,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,101216.0,8.0,0,44.0,43.0,48.0,11,2007,Uttar Pradesh,India
FIN1005049,781005,F,M,Others,Class XII,3.0,3.0,Probation,M,4.0,1.0,0.0,0.0,0,47.0,36.0,2.0,11,2007,Assam,India
FIN1005050,302001,M,S,Salaried,Class XII,1.0,1.0,Probation,M,3.0,3.0,40202.0,2.0,0,21.0,40.0,4.0,11,2007,Rajasthan,India
FIN1005051,110005,F,M,Salaried,Class XII,2.0,2.0,Probation,M,3.0,1.0,0.0,0.0,0,31.0,33.0,3.0,11,2007,Delhi,India
FIN1005052,400075,M,S,Others,Class XII,2.0,2.0,Confirmation,M,3.0,2.0,459930.0,23.0,1,18.0,38.0,11.0,11,2007,Maharashtra,India
FIN1005053,390020,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,5.0,1.0,399316.0,13.0,1,40.0,41.0,13.0,11,2007,Центральный федеральный округ,Россия
FIN1005054,492001,M,M,Business,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,27.0,35.0,0.0,11,2007,Chhattisgarh,India
FIN1005055,202001,M,M,Others,Class XII,2.0,4.0,Confirmation,M,1.0,1.0,120001.0,4.0,1,47.0,43.0,73.0,11,2007,基隆市,臺灣
FIN1005056,530003,M,M,Others,Class XII,1.0,1.0,Probation,F,0.0,0.0,0.0,0.0,1,27.0,28.0,0.0,11,2007,Harghita,România
FIN1005057,476001,M,M,Others,Class XII,1.0,4.0,Confirmation,M,1.0,0.0,77956.0,5.0,0,27.0,43.0,35.0,11,2007,Madhya Pradesh,India
FIN1005058,842001,M,S,Others,Class XII,1.0,3.0,Confirmation,M,5.0,0.0,381558.0,22.0,1,22.0,36.0,24.0,11,2007,Bihar,India
FIN1005059,843302,M,M,Business,Class X,1.0,1.0,Confirmation,M,2.0,1.0,90927.0,7.0,1,37.0,44.0,51.0,11,2007,Bihar,India
FIN1005060,500016,M,M,Business,Class XII,2.0,2.0,Probation,M,6.0,2.0,75517.0,3.0,0,37.0,32.0,4.0,11,2007,Telangana,India
FIN1005061,284001,F,S,Salaried,Class XII,1.0,3.0,Confirmation,M,5.0,0.0,266934.0,13.0,0,25.0,35.0,46.0,11,2007,Uttar Pradesh,India
FIN1005062,400092,M,M,Business,Class XII,,,,,,,,,1,58.0,,,11,2007,Maharashtra,India
FIN1005063,110005,M,M,Business,Graduate,3.0,3.0,Probation,M,1.0,0.0,0.0,0.0,0,31.0,26.0,1.0,11,2007,Delhi,India
FIN1005064,323001,M,S,Others,Class XII,1.0,2.0,Confirmation,M,2.0,0.0,198595.0,15.0,1,28.0,32.0,51.0,11,2007,Rajasthan,India
FIN1005065,843302,M,S,Others,Class XII,1.0,3.0,Confirmation,M,0.0,0.0,150435.0,13.0,0,28.0,34.0,43.0,11,2007,Bihar,India
FIN1005066,323001,M,S,Others,Class XII,1.0,2.0,Confirmation,M,2.0,0.0,198595.0,15.0,1,25.0,32.0,51.0,11,2007,Rajasthan,India
FIN1005067,277001,M,S,Others,Class XII,1.0,2.0,Confirmation,M,0.0,1.0,201500.0,9.0,1,24.0,33.0,42.0,11,2007,Uttar Pradesh,India
FIN1005068,208001,M,M,Business,Class XII,2.0,2.0,Probation,M,3.0,0.0,0.0,0.0,0,26.0,30.0,1.0,11,2007,Uttar Pradesh,India
FIN1005069,802101,M,M,Salaried,Class XII,1.0,4.0,Confirmation,M,4.0,0.0,231046.0,12.0,0,33.0,32.0,52.0,11,2007,Bihar,India
FIN1005070,201301,M,M,Salaried,Graduate,3.0,3.0,Probation,M,4.0,3.0,60000.0,3.0,0,26.0,31.0,4.0,11,2007,Uttar Pradesh,India
FIN1005071,323001,M,M,Salaried,Graduate,1.0,1.0,Confirmation,M,1.0,0.0,124423.0,5.0,0,31.0,30.0,17.0,11,2007,Rajasthan,India
FIN1005072,575003,F,M,Others,Class XII,1.0,1.0,Confirmation,M,0.0,0.0,381565.0,14.0,0,49.0,43.0,14.0,11,2007,Karnataka,India
FIN1005073,226001,M,M,Salaried,Class XII,1.0,1.0,Probation,M,9.0,1.0,0.0,0.0,0,21.0,26.0,2.0,11,2007,Uttar Pradesh,India
FIN1005074,431001,M,S,Others,Class XII,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,26.0,28.0,0.0,11,2007,Maharashtra,India
FIN1005075,814112,M,M,Business,Class XII,1.0,1.0,Confirmation,M,2.0,0.0,111830.0,7.0,0,39.0,36.0,18.0,11,2007,Jharkhand,India
FIN1005076,452003,M,M,Others,Class XII,1.0,1.0,Probation,M,5.0,1.0,0.0,0.0,0,31.0,31.0,3.0,11,2007,Madhya Pradesh,India
FIN1005077,753012,M,S,Others,Class XII,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,22.0,28.0,0.0,11,2007,Odisha,India
FIN1005078,713216,M,M,Others,Class XII,1.0,2.0,Confirmation,F,0.0,0.0,240708.0,10.0,0,30.0,45.0,42.0,11,2007,West Bengal,India
FIN1005079,285001,M,M,Salaried,Graduate,1.0,1.0,Probation,M,0.0,0.0,0.0,0.0,0,24.0,24.0,0.0,11,2007,Uttar Pradesh,India
FIN1005080,208001,M,M,Others,Class XII,1.0,2.0,Confirmation,M,0.0,0.0,69560.0,2.0,0,35.0,31.0,72.0,11,2007,Uttar Pradesh,India
FIN1005081,695014,M,M,Salaried,Graduate,1.0,3.0,Confirmation,F,2.0,0.0,499990.0,12.0,0,36.0,46.0,38.0,11,2007,Kerala,India
FIN1005082,305001,M,S,Others,Class XII,2.0,2.0,Confirmation,F,2.0,0.0,68970.0,4.0,0,28.0,44.0,50.0,11,2007,Rajasthan,India
FIN1005083,121002,M,M,Others,Class XII,2.0,4.0,Confirmation,M,4.0,1.0,732355.0,25.0,0,30.0,33.0,65.0,11,2007,Haryana,India
FIN1005084,400075,F,S,Others,Class XII,2.0,4.0,Confirmation,F,1.0,1.0,48317.0,5.0,0,19.0,30.0,73.0,11,2007,Maharashtra,India
FIN1005085,390020,M,M,Business,Class XII,1.0,3.0,Confirmation,M,1.0,1.0,330001.0,7.0,0,30.0,36.0,51.0,11,2007,Центральный федеральный округ,Россия
FIN1005086,141001,M,M,Salaried,Class XII,2.0,2.0,Probation,F,0.0,0.0,0.0,0.0,0,31.0,28.0,1.0,11,2007,Центральный федеральный округ,Россия
FIN1005087,390020,M,M,Salaried,Graduate,1.0,4.0,Confirmation,M,3.0,1.0,714000.0,12.0,1,26.0,34.0,23.0,11,2007,Центральный федеральный округ,Россия
FIN1005088,284001,M,M,Salaried,Graduate,1.0,1.0,Confirmation,M,1.0,0.0,60389.0,4.0,0,38.0,37.0,42.0,11,2007,Uttar Pradesh,India
FIN1005089,400705,M,M,Salaried,Class XII,2.0,2.0,Confirmation,M,1.0,1.0,402877.0,11.0,1,40.0,33.0,13.0,11,2007,Maharashtra,India
FIN1005090,400075,M,M,Business,Class XII,1.0,2.0,Confirmation,M,4.0,2.0,359392.0,12.0,1,47.0,50.0,51.0,11,2007,Maharashtra,India
FIN1005091,110005,F,M,Salaried,Graduate,3.0,3.0,Probation,M,0.0,0.0,0.0,0.0,0,25.0,29.0,1.0,11,2007,Delhi,India
FIN1005092,211001,M,M,Business,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,1,28.0,33.0,0.0,11,2007,Uttar Pradesh,India
FIN1005093,211001,M,S,Salaried,Graduate,1.0,3.0,Confirmation,M,5.0,1.0,327959.0,16.0,0,35.0,33.0,63.0,11,2007,Uttar Pradesh,India
FIN1005094,122002,F,M,Salaried,Graduate,,,,,,,,,1,36.0,,,11,2007,Haryana,India
FIN1005095,390020,F,M,Salaried,Class XII,1.0,4.0,Confirmation,M,3.0,1.0,714000.0,12.0,1,32.0,34.0,23.0,11,2007,Центральный федеральный округ,Россия
FIN1005096,284001,F,M,Salaried,Graduate,1.0,1.0,Confirmation,M,1.0,0.0,60389.0,4.0,0,35.0,37.0,42.0,11,2007,Uttar Pradesh,India
FIN1005097,691008,M,S,Business,Graduate,3.0,3.0,Probation,M,5.0,0.0,50000.0,2.0,0,32.0,33.0,4.0,11,2007,Kerala,India
FIN1005098,691008,M,M,Salaried,Class XII,4.0,4.0,Probation,M,10.0,4.0,200000.0,2.0,1,65.0,33.0,4.0,11,2007,Kerala,India
FIN1005099,284001,M,M,Salaried,Graduate,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,1,31.0,29.0,0.0,11,2007,Uttar Pradesh,India
FIN1005100,202001,F,M,Salaried,Class XII,2.0,3.0,Confirmation,M,0.0,0.0,75000.0,3.0,1,25.0,33.0,73.0,11,2007,基隆市,臺灣
FIN1005101,233001,M,M,Business,Graduate,1.0,1.0,Probation,M,4.0,0.0,0.0,0.0,1,28.0,35.0,2.0,11,2007,Uttar Pradesh,India
FIN1005102,474008,M,M,Salaried,Class XII,1.0,1.0,Confirmation,M,4.0,1.0,94533.0,7.0,1,67.0,36.0,17.0,11,2007,Madhya Pradesh,India
FIN1005103,462003,M,M,Business,Class XII,1.0,1.0,Probation,M,5.0,0.0,0.0,0.0,1,34.0,38.0,2.0,11,2007,Madhya Pradesh,India
FIN1005104,400075,M,M,Salaried,Class XII,1.0,3.0,Confirmation,F,5.0,2.0,508225.0,15.0,0,61.0,48.0,17.0,11,2007,Maharashtra,India
FIN1005105,560001,F,S,Salaried,Class XII,2.0,2.0,Probation,M,0.0,0.0,0.0,0.0,1,27.0,25.0,0.0,11,2007,Karnataka,India
FIN1005106,221010,M,S,Salaried,Class XII,3.0,3.0,Probation,M,2.0,0.0,0.0,0.0,0,22.0,28.0,1.0,11,2007,Uttar Pradesh,India
FIN1005107,277001,M,S,Salaried,Class XII,1.0,2.0,Confirmation,M,5.0,2.0,325204.0,17.0,1,21.0,30.0,24.0,11,2007,Uttar Pradesh,India
FIN1005108,462003,M,M,Business,Graduate,1.0,1.0,Probation,M,7.0,5.0,55000.0,2.0,0,37.0,30.0,3.0,11,2007,Madhya Pradesh,India
FIN1005109,121002,M,M,Salaried,Graduate,1.0,2.0,Confirmation,M,3.0,1.0,335215.0,11.0,1,35.0,33.0,17.0,11,2007,Haryana,India
FIN1005110,390020,F,M,Salaried,Class XII,1.0,4.0,Confirmation,M,3.0,1.0,714000.0,12.0,0,31.0,34.0,23.0,11,2007,Центральный федеральный округ,Россия
FIN1005111,390020,F,M,Salaried,Graduate,1.0,4.0,Confirmation,M,3.0,1.0,714000.0,12.0,0,28.0,34.0,23.0,11,2007,Центральный федеральный округ,Россия
FIN1005112,476001,M,M,Salaried,Graduate,1.0,4.0,Confirmation,M,1.0,0.0,77956.0,5.0,1,48.0,43.0,35.0,11,2007,Madhya Pradesh,India
FIN1005113,302001,M,S,Salaried,Class XII,1.0,1.0,Probation,M,4.0,8.0,104207.0,5.0,0,22.0,28.0,4.0,11,2007,Rajasthan,India
